274;1;6;5;1;Ecco the dolphin;http://fr.wikipedia.org/wiki/Ecco_the_Dolphin;no-image.png
275;1;6;12;1;Dune;http://fr.wikipedia.org/wiki/Dune_%28jeu_vid%C3%A9o%29;no-image.png
276;1;6;46;1;Sol-Deace;http://fr.wikipedia.org/wiki/Sol-Deace;no-image.png
277;1;4;12;1;Aladdin ;http://fr.wikipedia.org/wiki/Aladdin_%28Virgin%29;no-image.png
278;1;4;5;1;Castle of illusion starring mickey mouse ;http://fr.wikipedia.org/wiki/Castle_of_Illusion;no-image.png
279;1;4;5;1;Comix Zone ;http://fr.wikipedia.org/wiki/Comix_Zone;no-image.png
280;1;4;12;1;Cool spot ;http://fr.wikipedia.org/wiki/Cool_Spot;no-image.png
281;1;4;5;1;David robinson's supreme court ;http://fr.wikipedia.org/wiki/David_Robinson%27s_Supreme_Court;no-image.png
282;1;4;5;1;Disney tales spin ;http://fr.wikipedia.org/wiki/TaleSpin_%28jeu_vid%C3%A9o%29;no-image.png
283;1;4;47;1;Donald in maui mallard ;http://fr.wikipedia.org/wiki/Donald_Duck_in_Maui_Mallard;no-image.png
284;1;4;5;1;Ecco the Dolphin ;http://fr.wikipedia.org/wiki/Ecco_the_Dolphin;no-image.png
285;1;4;5;1;Evander holyfield's boxing ;http://fr.wikipedia.org/wiki/Evander_Holyfield%27s_%22Real_Deal%22_Boxing;no-image.png
286;1;4;11;1;Fatal Fury ;http://fr.wikipedia.org/wiki/Fatal_Fury:_King_of_Fighters;no-image.png
287;1;4;11;1;Fatal Fury 2 ;http://fr.wikipedia.org/wiki/Fatal_Fury_2;no-image.png
288;1;4;19;1;fifa 1995 ;http://fr.wikipedia.org/wiki/FIFA_Soccer_95;no-image.png
